Profit Score,Profit %,CON,Urban,Provider Type,Type of Control,FTE - Employees on Payroll,Number of Beds,Discharges,Cost of Charity Care,Cost of Uncompensated Care,Total Costs,Total fixed Assets,Total Long Term Liabilities,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev Per Discharge,Rev Per Bed,Discharges Per Bed
3,-0.0275250258019736,1.0,1.0,1,2,774.92,145.0,5691.0,4678431.0,8789954.0,96884671.0,51388109.0,50616841.0,97212145.0,207060122.0,304272267.0,0.31949065210073846,0.6805093478992615,0.015375804854406925,0.015375804854406925,53465.51871375857,2098429.4275862067,39.248275862068965
2,0.018111710628151822,0.0,1.0,5,2,5185.0,531.0,28486.0,1877588.0,14088394.0,912332632.0,458617809.0,632230794.0,3047151492.0,5054159699.0,8101311191.0,0.37613065590977124,0.6238693440902288,0.00023176347084233367,0.00023176347084233367,284396.2364319315,15256706.574387947,53.64595103578154
1,0.07316205178938938,0.0,1.0,1,2,4108.45,522.0,29417.0,1003233.0,15922568.0,731926719.0,223146764.0,424745764.0,1309779746.0,1167205010.0,2476984756.0,0.5287798977475823,0.4712201022524177,0.0004050218708733951,0.0004050218708733951,84202.4936601285,4745181.524904215,56.3544061302682
1,0.06481258973728377,0.0,2.0,1,2,1694.0,230.0,10313.0,1874556.0,11824652.0,286376774.0,123065105.0,168047875.0,362108559.0,565258211.0,927366770.0,0.3904696294002426,0.6095303705997575,0.002021374994922451,0.002021374994922451,89922.11480655483,4032029.434782609,44.83913043478261
1,0.03784138952866571,1.0,1.0,1,4,1095.0,268.0,13809.0,17351099.0,24369282.0,213273418.0,135213291.0,5566007.0,772073586.0,607235965.0,1379309551.0,0.559753672002232,0.4402463279977679,0.012579554014847824,0.012579554014847824,99884.82518647259,5146677.429104477,51.526119402985074
2,-0.00041011081524872957,0.0,1.0,5,2,497.6,80.0,4534.0,6519671.0,15598305.0,84156636.0,35235390.0,37427786.0,102539650.0,261113281.0,363652931.0,0.28197119082205335,0.7180288091779466,0.017928278433152516,0.017928278433152516,80205.76334362593,4545661.6375,56.675
2,0.021551214222264834,0.0,1.0,5,5,6762.9,1548.0,81478.0,96844118.0,121438921.0,1243382870.0,656828769.0,-1915413207.0,6484989913.0,3166031271.0,9651021184.0,0.671948573043356,0.328051426956644,0.010034598013374333,0.010034598013374333,118449.41191487273,6234509.80878553,52.6343669250646
3,-0.027531500905881263,0.0,1.0,1,2,1499.0,281.0,15936.0,5329544.0,11156140.0,210435677.0,94861597.0,-21257609.0,639587852.0,472454136.0,1112041988.0,0.5751472146751351,0.4248527853248649,0.004792574432899921,0.004792574432899921,69781.75125502008,3957444.797153025,56.711743772241995
3,-0.09758530599649579,0.0,1.0,5,2,537.64,140.0,6170.0,12498210.0,19388776.0,117532655.0,53158427.0,68804403.0,240762232.0,176120859.0,416883091.0,0.5775293774148302,0.4224706225851698,0.029980131767925314,0.029980131767925314,67566.1411669368,2977736.3642857145,44.07142857142857
2,0.024955709367842117,0.0,1.0,5,2,941.0,196.0,10741.0,8303431.0,12132321.0,168187778.0,78316861.0,-12335216.0,503134629.0,388060034.0,891194663.0,0.5645619861617147,0.4354380138382853,0.009317191119668992,0.009317191119668992,82971.29345498557,4546911.545918368,54.80102040816327
2,0.004707341301699676,0.0,1.0,1,2,713.59,127.0,8806.0,3344042.0,13408009.0,154173130.0,137261310.0,1074459.0,250084099.0,483880315.0,733964414.0,0.3407305507321231,0.6592694492678769,0.004556136423257163,0.004556136423257163,83348.21871451283,5779247.354330708,69.33858267716535
3,-0.0730100727475839,0.0,2.0,2,13,64.0,20.0,196.0,876067.0,1386070.0,10858718.0,2511479.0,42770.0,3331699.0,11468930.0,14800629.0,0.22510523032500848,0.7748947696749915,0.05919120059019113,0.05919120059019113,75513.41326530612,740031.45,9.8
3,-0.011813059366503929,1.0,2.0,5,4,347.69,97.0,3191.0,1103282.0,2804549.0,44561807.0,19706881.0,68000.0,149890287.0,262460557.0,412350844.0,0.3635018314646641,0.6364981685353359,0.0026755904978819443,0.0026755904978819443,129223.07865872767,4251039.62886598,32.896907216494846
2,0.023130763017000826,1.0,1.0,1,11,1818.01,329.0,18163.0,5287589.0,24161406.0,396463076.0,102545116.0,397351669.0,733525666.0,770330734.0,1503856400.0,0.4877631042431977,0.5122368957568023,0.0035160198806215804,0.0035160198806215804,82797.79772064087,4570992.097264438,55.20668693009119
2,0.01708905081034448,1.0,1.0,1,1,8850.0,1058.0,44875.0,62321712.0,109712492.0,1305417928.0,599832955.0,901499876.0,3825018541.0,2637040600.0,6462059141.0,0.5919194574886049,0.40808054251139514,0.00964424971052737,0.00964424971052737,144001.31790529247,6107806.371455576,42.41493383742911
3,-0.02717639686865047,1.0,2.0,2,2,155.23,25.0,550.0,53148.0,646647.0,17014251.0,6523776.0,569687.0,7931780.0,22423311.0,30355091.0,0.2612998261148352,0.7387001738851647,0.001750875989796901,0.001750875989796901,55191.07454545455,1214203.64,22.0
2,0.01840694185015322,1.0,2.0,2,2,164.41,15.0,265.0,235007.0,1262916.0,37063996.0,36024254.0,59019068.0,9735705.0,51976719.0,61712424.0,0.15775923823702015,0.8422407617629798,0.003808098673939627,0.003808098673939627,232877.0716981132,4114161.6,17.666666666666668
1,0.11919890499214299,0.0,1.0,5,2,1911.0,225.0,12893.0,4150875.0,10464544.0,417499492.0,173595385.0,208299068.0,631464725.0,1074186598.0,1705651323.0,0.3702191159968983,0.6297808840031017,0.002433601137598977,0.002433601137598977,132292.81959202667,7580672.546666667,57.30222222222222
2,0.013583671403615482,0.0,1.0,5,2,3424.84,493.0,26627.0,10703931.0,17645973.0,597266833.0,318162162.0,435255687.0,1672640247.0,1985743523.0,3658383770.0,0.45720743152105114,0.5427925684789489,0.002925863351946808,0.002925863351946808,137393.76459984225,7420656.7342799185,54.01014198782961
2,0.022251391567677532,1.0,1.0,5,4,1265.89,354.0,16648.0,15774434.0,20350987.0,267040155.0,109161045.0,459886.0,1395552288.0,530784313.0,1926336601.0,0.7244592078432922,0.2755407921567078,0.008188825354723143,0.008188825354723143,115709.79102594906,5441628.81638418,47.02824858757062
1,0.06007516484264619,1.0,1.0,1,2,1497.18,147.0,8678.0,11653950.0,16662592.0,206458474.0,182187362.0,166910595.0,332646081.0,489970688.0,822616769.0,0.40437551668728505,0.595624483312715,0.014166924914704723,0.014166924914704723,94793.35895367597,5596032.442176871,59.034013605442176
2,0.0009552263031623666,1.0,1.0,1,9,2873.34,517.0,27655.0,43489999.0,58618232.0,478045591.0,148855408.0,276692796.0,1200995119.0,755189498.0,1956184617.0,0.6139477371219917,0.3860522628780083,0.022232052446407722,0.022232052446407722,70735.29622129814,3783722.66344294,53.49129593810445
2,-0.0015593975298734966,1.0,1.0,1,13,4081.31,584.0,30377.0,24491702.0,52232651.0,558871859.0,274966818.0,241510782.0,1522441339.0,955604782.0,2478046121.0,0.6143716721404799,0.3856283278595201,0.00988347302838598,0.00988347302838598,81576.39401520888,4243229.659246575,52.01541095890411
3,-0.015202742140215547,1.0,1.0,5,2,913.11,244.0,13445.0,3671219.0,23276786.0,142015489.0,18024514.0,6508750.0,368997858.0,314301701.0,683299559.0,0.540023556491129,0.45997644350887107,0.005372781164051652,0.005372781164051652,50821.83406470807,2800408.0286885244,55.10245901639344
3,-0.16641503475456676,1.0,2.0,2,2,66.45,15.0,57.0,35135.0,166379.0,12350844.0,8549306.0,743495.0,597708.0,12752480.0,13350188.0,0.04477150434136208,0.9552284956586379,0.0026317981439662125,0.0026317981439662125,234213.8245614035,890012.5333333333,3.8
3,-0.021290007897923745,1.0,2.0,1,4,73.83,10.0,532.0,2301.0,136732.0,9635141.0,3960489.0,4271703.0,23245522.0,23517401.0,46762923.0,0.4970930067823177,0.5029069932176823,4.920564952708367e-05,4.920564952708367e-05,87900.23120300751,4676292.3,53.2
3,-0.036193808889120986,1.0,2.0,5,2,654.86,182.0,5315.0,5089146.0,8045451.0,100401739.0,90512862.0,164655469.0,167502015.0,229301539.0,396803554.0,0.4221283133971124,0.5778716866028877,0.01282535387775282,0.01282535387775282,74657.3008466604,2180239.3076923075,29.203296703296704
2,-0.001205291521148123,1.0,1.0,1,4,655.86,132.0,5942.0,2884010.0,6578723.0,95275039.0,61580965.0,62222.0,508217005.0,451180767.0,959397772.0,0.5297250210833302,0.4702749789166698,0.0030060628491849362,0.0030060628491849362,161460.4126556715,7268164.939393939,45.015151515151516
3,-0.13713873718595443,1.0,2.0,1,9,235.95,50.0,1669.0,2016514.0,5360173.0,36178164.0,42294802.0,49330033.0,35453976.0,80694257.0,116148233.0,0.3052476571038321,0.6947523428961678,0.01736155555633808,0.01736155555633808,69591.5116836429,2322964.66,33.38
2,-0.0006889891642242857,1.0,1.0,5,5,979.33,183.0,8765.0,19436541.0,25389478.0,159231294.0,59466138.0,75136287.0,1324633275.0,967910762.0,2292544037.0,0.577800580325341,0.422199419674659,0.008478153826625926,0.008478153826625926,261556.64997147745,12527563.043715848,47.89617486338798
2,0.0035234847417479607,1.0,1.0,5,2,1756.55,302.0,12196.0,16599452.0,21645948.0,234565597.0,78490116.0,39766618.0,753441520.0,614500263.0,1367941783.0,0.5507847843843513,0.44921521561564876,0.012134618743493706,0.012134618743493706,112163.15045916694,4529608.552980132,40.384105960264904
2,0.02169189533847414,1.0,1.0,5,4,767.41,117.0,5077.0,12914513.0,17556522.0,145006674.0,49322811.0,69629844.0,1052337928.0,662855946.0,1715193874.0,0.6135387631404285,0.38646123685957146,0.0075294771021319545,0.0075294771021319545,337836.09887728974,14659776.7008547,43.39316239316239
1,0.03914505727187611,1.0,1.0,1,2,3491.0,520.0,29917.0,16896046.0,35004397.0,554773873.0,397832093.0,308449824.0,2066935890.0,1541650017.0,3608585907.0,0.5727827861851703,0.42721721381482963,0.004682179234592904,0.004682179234592904,120619.91198983855,6939588.282692308,57.53269230769231
2,0.015359963792132614,1.0,1.0,5,8,2404.07,331.0,15830.0,14322946.0,22414499.0,303676988.0,203181563.0,171361048.0,824887835.0,1111274802.0,1936162637.0,0.4260426367271129,0.573957363272887,0.007397594461482215,0.007397594461482215,122309.70543272268,5849433.948640483,47.82477341389728
2,0.0021628690290510775,1.0,1.0,5,4,3476.34,698.0,14367.0,29389764.0,34154546.0,295312612.0,222516826.0,-137169769.0,1650790335.0,814907277.0,2465697612.0,0.6695023456915283,0.3304976543084716,0.011919451865048893,0.011919451865048893,171622.3019419503,3532518.0687679085,20.583094555873924
1,0.03324328185652847,1.0,1.0,2,4,195.5,44.0,2627.0,3169598.0,7718185.0,53424437.0,86529412.0,-2122324.0,101569569.0,144697723.0,246267292.0,0.4124362930015083,0.5875637069984917,0.012870560171669081,0.012870560171669081,93744.6867148839,5596983.909090909,59.70454545454545
1,0.03802036097079689,0.0,2.0,1,2,4670.57,553.0,30166.0,1561686.0,20364468.0,770457638.0,726824437.0,627280676.0,1365929960.0,1462298054.0,2828228014.0,0.4829631674810219,0.517036832518978,0.0005521782516365387,0.0005521782516365387,93755.48677318836,5114336.372513562,54.5497287522604
2,0.009878620671524958,1.0,2.0,5,2,2344.95,512.0,27071.0,17936235.0,25574992.0,363574781.0,220140945.0,5247198.0,1686104301.0,1182948975.0,2869053276.0,0.587686647405428,0.412313352594572,0.006251621449500054,0.006251621449500054,105982.53762328692,5603619.6796875,52.873046875
2,0.004003312418793724,0.0,1.0,1,1,1724.74,209.0,13146.0,25585778.0,34190845.0,258590988.0,155985135.0,133295852.0,693743150.0,921920911.0,1615664061.0,0.42938576573314025,0.5706142342668598,0.015836075467423546,0.015836075467423546,122901.57165677773,7730450.052631579,62.899521531100476
3,-0.03213146679584026,0.0,1.0,5,11,2618.85,259.0,14795.0,66559860.0,105052519.0,311128541.0,419738097.0,429807487.0,546500271.0,556771647.0,1103271918.0,0.49534503877402236,0.5046549612259776,0.060329515248298014,0.060329515248298014,74570.59263264616,4259737.135135135,57.12355212355212
2,-0.0008339366095810592,0.0,1.0,5,8,576.89,92.0,3693.0,7623680.0,15828701.0,81034895.0,91664867.0,118988556.0,102160549.0,184580670.0,286741219.0,0.35628135137418104,0.643718648625819,0.026587318093252578,0.026587318093252578,77644.5217979962,3116752.3804347827,40.141304347826086
3,-0.01362143719362286,0.0,1.0,1,2,694.19,186.0,8635.0,4347290.0,20974818.0,89246447.0,41593960.0,2976856.0,235706544.0,228335092.0,464041636.0,0.5079426622830026,0.49205733771699744,0.009368318837665679,0.009368318837665679,53739.62200347424,2494847.505376344,46.424731182795696
2,0.012396296636709976,0.0,1.0,1,11,1686.5,218.0,11117.0,12839897.0,26194588.0,212391776.0,230820593.0,189850886.0,399131953.0,547820459.0,946952412.0,0.42149103581352937,0.5785089641864707,0.013559178726713039,0.013559178726713039,85180.5713771701,4343818.403669725,50.9954128440367
2,-0.0008491166048352189,0.0,1.0,5,4,1014.79,276.0,15359.0,26120087.0,31069597.0,209657030.0,72011645.0,-106097310.0,1387954135.0,848488998.0,2236443133.0,0.6206078368459012,0.37939216315409885,0.011679298531933653,0.011679298531933653,145611.24637020638,8103054.829710145,55.64855072463768
3,-0.10079932548908116,0.0,1.0,1,1,2307.7,335.0,16025.0,11317954.0,25266083.0,326356678.0,214271676.0,562497279.0,1047045271.0,1130373595.0,2177418866.0,0.48086534352642096,0.519134656473579,0.00519787633731286,0.00519787633731286,135876.37229329173,6499757.808955224,47.83582089552239
2,0.02853543762175861,0.0,1.0,1,4,2048.27,349.0,21201.0,17077936.0,25509658.0,336952588.0,35994047.0,1715982.0,853170866.0,754197509.0,1607368375.0,0.5307873909115576,0.4692126090884425,0.010624780396093086,0.010624780396093086,75815.68676005848,4605640.042979943,60.74785100286533
3,-0.03457594188974198,0.0,2.0,5,11,616.3,112.0,3604.0,5897784.0,13920729.0,73865721.0,56075972.0,67890475.0,124057084.0,175615996.0,299673080.0,0.41397473540165836,0.5860252645983416,0.019680726743957114,0.019680726743957114,83150.13318534961,2675652.5,32.17857142857143
1,0.04386290790762997,0.0,2.0,5,1,158.96,21.0,669.0,2871610.0,7044593.0,33510757.0,2757470.0,203037.0,24057986.0,210724396.0,234782382.0,0.10246929856943014,0.8975307014305699,0.012230943291136725,0.012230943291136725,350945.264573991,11180113.42857143,31.857142857142858
2,0.0028519675076663525,0.0,1.0,1,2,1656.0,444.0,24118.0,20438715.0,49366386.0,442704072.0,538212709.0,642641820.0,941980326.0,1056025256.0,1998005582.0,0.4714603074617436,0.5285396925382564,0.010229558507810014,0.010229558507810014,82842.92155236752,4500012.572072072,54.31981981981982
3,-0.011042991522842504,0.0,1.0,5,4,1196.62,299.0,15465.0,27095740.0,36297802.0,231762901.0,94884710.0,303552675.0,1193622490.0,780853625.0,1974476115.0,0.6045261732629265,0.3954738267370735,0.013723002164551381,0.013723002164551381,127673.85160038798,6603599.046822743,51.72240802675585
1,0.040161705632992394,0.0,1.0,5,4,1760.87,438.0,21014.0,37449780.0,43826633.0,386144006.0,239445831.0,-989145617.0,2663862947.0,1059383231.0,3723246178.0,0.7154678524187557,0.28453214758124434,0.010058367942814015,0.010058367942814015,177179.3175026173,8500562.05022831,47.97716894977169
2,0.02420723405924248,0.0,1.0,5,5,1368.89,299.0,19006.0,30914467.0,34416726.0,257674996.0,104299466.0,-477751129.0,1413992802.0,870463690.0,2284456492.0,0.6189624564756211,0.3810375435243789,0.013532526055217164,0.013532526055217164,120196.59539092919,7640322.715719064,63.56521739130435
1,0.03741722576669717,1.0,1.0,5,2,1490.2,250.0,16926.0,9456511.0,21568744.0,249129408.0,181257000.0,5060000.0,596812604.0,665413524.0,1262226128.0,0.4728254238768222,0.5271745761231779,0.007491930954546046,0.007491930954546046,74573.20855488598,5048904.512,67.704
2,0.020658799956185664,0.0,1.0,5,4,747.0,182.0,12235.0,9487254.0,13356342.0,153901570.0,148114176.0,141255.0,1001723489.0,664781297.0,1666504786.0,0.6010924765504994,0.3989075234495006,0.005692905342787297,0.005692905342787297,136207.99231712302,9156619.703296704,67.22527472527473
2,0.019667541525697378,1.0,1.0,5,2,1197.98,140.0,10763.0,6077629.0,11231891.0,145201837.0,161309546.0,80589861.0,566894091.0,620000365.0,1186894456.0,0.47762805541321024,0.5223719445867898,0.005120614532552842,0.005120614532552842,110275.43027037072,8477817.542857142,76.87857142857143
2,0.006827291016343913,1.0,1.0,1,8,3630.64,501.0,32357.0,21341383.0,33118640.0,423162050.0,287424000.0,82066000.0,959096821.0,979614883.0,1938711704.0,0.49470832564798917,0.5052916743520108,0.011008022985556804,0.011008022985556804,59916.29953333127,3869684.0399201596,64.58483033932136
2,0.028921918391227538,1.0,1.0,1,2,1942.63,618.0,25979.0,1947682.0,24672351.0,358620532.0,84965868.0,140655803.0,791254862.0,400428986.0,1191683848.0,0.6639805207798705,0.33601947922012954,0.0016343948969928474,0.0016343948969928474,45871.043843104046,1928291.0161812298,42.03721682847896
1,0.042986063660644745,0.0,1.0,2,4,99.99,23.0,1261.0,4843.0,77073.0,29199363.0,3422124.0,1733855.0,112418782.0,57271331.0,169690113.0,0.6624945909488551,0.3375054090511449,2.8540260327365094e-05,2.8540260327365094e-05,134567.89294210944,7377831.0,54.82608695652174
3,-0.00677257990991688,0.0,1.0,5,2,1885.11,363.0,17280.0,7681799.0,9567451.0,315090099.0,270076972.0,206650607.0,1191444287.0,809610729.0,2001055016.0,0.5954080609845661,0.40459193901543383,0.0038388744630097667,0.0038388744630097667,115801.79490740741,5512548.253443526,47.603305785123965
2,0.011638660394796694,0.0,1.0,2,2,547.4,25.0,1807.0,256981.0,1228148.0,94163549.0,84934058.0,57261139.0,85813901.0,188266611.0,274080512.0,0.31309741934515944,0.6869025806548406,0.0009376113541410781,0.0009376113541410781,151677.09573879358,10963220.48,72.28
3,-0.01426530945774505,1.0,1.0,5,2,1954.03,397.0,20225.0,17389372.0,24093036.0,325156556.0,183777423.0,58501457.0,1010726961.0,678857767.0,1689584728.0,0.5982102846043243,0.4017897153956756,0.010292098236815976,0.010292098236815976,83539.41794808405,4255880.926952141,50.94458438287154
2,0.0173335933630203,1.0,1.0,5,2,4495.31,705.0,30896.0,27044127.0,59120744.0,889373537.0,758995838.0,500409538.0,2338213874.0,1883565619.0,4221779493.0,0.5538455710149994,0.4461544289850005,0.006405859672406154,0.006405859672406154,136644.8567128431,5988339.706382979,43.824113475177306
2,-1.1949826140799183e-05,1.0,1.0,1,11,3235.32,435.0,20541.0,14775100.0,36696332.0,399754522.0,356986000.0,506878000.0,957634430.0,764817408.0,1722451838.0,0.555971672979805,0.444028327020195,0.008577946665351116,0.008577946665351116,83854.33221362154,3959659.3977011493,47.220689655172414
1,0.034950069334116936,1.0,2.0,5,9,9096.85,1485.0,56824.0,133218957.0,254137395.0,1520461159.0,490102115.0,516014193.0,3910674569.0,1370027287.0,5280701856.0,0.7405596217397963,0.2594403782602038,0.025227509644127122,0.025227509644127122,92930.83654793749,3556028.185858586,38.26531986531987
1,0.09769297028251944,0.0,2.0,4,11,65.35,12.0,87.0,575475.0,1104689.0,7802228.0,9728518.0,981804.0,945356.0,10361087.0,11306443.0,0.08361214928514653,0.9163878507148535,0.050897970298881795,0.050897970298881795,129959.11494252873,942203.5833333334,7.25
2,0.02374598135490509,1.0,1.0,5,4,1186.79,312.0,17262.0,20311967.0,24394087.0,239440099.0,71062389.0,-119546452.0,2025628351.0,759616361.0,2785244712.0,0.7272712312396628,0.2727287687603372,0.007292704627527896,0.007292704627527896,161351.21724018073,8927066.384615384,55.32692307692308
2,0.0270530923530525,1.0,1.0,1,4,785.71,204.0,13146.0,12840803.0,15332971.0,159671382.0,56985323.0,-241310597.0,900872032.0,635981739.0,1536853771.0,0.5861794069150903,0.4138205930849097,0.00835525359816422,0.00835525359816422,116906.5701354024,7533596.916666667,64.44117647058823
